year,category,nominee_id,winner,title,award_type
2023,Best Play,31314,True,Leopoldstadt,Tonys
2023,Best Play,19988,True,Leopoldstadt,Tonys
2023,Best Play,4590,True,Leopoldstadt,Tonys
2023,Best Play,31359,True,Leopoldstadt,Tonys
2023,Best Play,29043,True,Leopoldstadt,Tonys
2023,Best Play,28668,True,Leopoldstadt,Tonys
2023,Best Play,28834,True,Leopoldstadt,Tonys
2023,Best Play,28204,True,Leopoldstadt,Tonys
2023,Best Play,30712,True,Leopoldstadt,Tonys
2023,Best Play,29280,True,Leopoldstadt,Tonys
2023,Best Play,28270,True,Leopoldstadt,Tonys
2023,Best Play,28516,True,Leopoldstadt,Tonys
2023,Best Play,31549,True,Leopoldstadt,Tonys
2023,Best Play,29184,True,Leopoldstadt,Tonys
2023,Best Play,31020,True,Leopoldstadt,Tonys
2023,Best Play,30630,True,Leopoldstadt,Tonys
2023,Best Play,31182,True,Leopoldstadt,Tonys
2023,Best Play,29316,True,Leopoldstadt,Tonys
2023,Best Play,30963,True,Leopoldstadt,Tonys
2023,Best Play,21490,True,Leopoldstadt,Tonys
2023,Best Play,22671,False,Ain't No Mo',Tonys
2023,Best Play,28137,False,Ain't No Mo',Tonys
2023,Best Play,30020,False,Ain't No Mo',Tonys
2023,Best Play,31074,False,Ain't No Mo',Tonys
2023,Best Play,28031,False,Ain't No Mo',Tonys
2023,Best Play,27791,False,Ain't No Mo',Tonys
2023,Best Play,31122,False,Ain't No Mo',Tonys
2023,Best Play,29296,False,Ain't No Mo',Tonys
2023,Best Play,29503,False,Ain't No Mo',Tonys
2023,Best Play,30021,False,Ain't No Mo',Tonys
2023,Best Play,31761,False,Ain't No Mo',Tonys
2023,Best Play,28442,False,Ain't No Mo',Tonys
2023,Best Play,27955,False,Ain't No Mo',Tonys
2023,Best Play,29107,False,Ain't No Mo',Tonys
2023,Best Play,28187,False,Ain't No Mo',Tonys
2023,Best Play,30295,False,Ain't No Mo',Tonys
2023,Best Play,28477,False,Ain't No Mo',Tonys
2023,Best Play,30293,False,Ain't No Mo',Tonys
2023,Best Play,29501,False,Ain't No Mo',Tonys
2023,Best Play,31432,False,Ain't No Mo',Tonys
2023,Best Play,29626,False,Ain't No Mo',Tonys
2023,Best Play,29534,False,Ain't No Mo',Tonys
2023,Best Play,31588,False,Ain't No Mo',Tonys
2023,Best Play,29687,False,Ain't No Mo',Tonys
2023,Best Play,30172,False,Cost of Living,Tonys
2023,Best Play,31893,False,Cost of Living,Tonys
2023,Best Play,30292,False,Cost of Living,Tonys
2023,Best Play,30630,False,Fat Ham,Tonys
2023,Best Play,30849,False,Fat Ham,Tonys
2023,Best Play,30880,False,Fat Ham,Tonys
2023,Best Play,30568,False,Fat Ham,Tonys
2023,Best Play,31675,False,Fat Ham,Tonys
2023,Best Play,28071,False,Fat Ham,Tonys
2023,Best Play,28175,False,Fat Ham,Tonys
2023,Best Play,29098,False,Fat Ham,Tonys
2023,Best Play,29371,False,Fat Ham,Tonys
2023,Best Play,28518,False,Fat Ham,Tonys
2023,Best Play,28039,False,Fat Ham,Tonys
2023,Best Play,7600,False,Fat Ham,Tonys
2023,Best Play,28169,False,Fat Ham,Tonys
2023,Best Play,31550,False,Fat Ham,Tonys
2023,Best Play,29618,False,Fat Ham,Tonys
2023,Best Play,30484,False,Fat Ham,Tonys
2023,Best Play,28619,False,Fat Ham,Tonys
2023,Best Play,24914,False,Fat Ham,Tonys
2023,Best Play,30834,False,Fat Ham,Tonys
2023,Best Play,31626,False,Fat Ham,Tonys
2023,Best Play,2412,False,Fat Ham,Tonys
2023,Best Play,10254,False,Fat Ham,Tonys
2023,Best Play,3692,False,Fat Ham,Tonys
2023,Best Play,28802,False,Fat Ham,Tonys
2023,Best Play,31588,False,Fat Ham,Tonys
2023,Best Play,30569,False,Fat Ham,Tonys
2023,Best Play,29371,False,Fat Ham,Tonys
2023,Best Play,31239,False,Between Riverside and Crazy,Tonys
2023,Best Play,28037,False,Between Riverside and Crazy,Tonys
2023,Best Play,31361,False,Between Riverside and Crazy,Tonys
2023,Best Musical,18711,True,Kimberly Akimbo,Tonys
2023,Best Musical,28037,True,Kimberly Akimbo,Tonys
2023,Best Musical,29373,True,Kimberly Akimbo,Tonys
2023,Best Musical,29918,True,Kimberly Akimbo,Tonys
2023,Best Musical,29617,True,Kimberly Akimbo,Tonys
2023,Best Musical,30711,True,Kimberly Akimbo,Tonys
2023,Best Musical,27796,True,Kimberly Akimbo,Tonys
2023,Best Musical,30347,False,& Juliet,Tonys
2023,Best Musical,31643,False,& Juliet,Tonys
2023,Best Musical,29494,False,& Juliet,Tonys
2023,Best Musical,30276,False,& Juliet,Tonys
2023,Best Musical,28923,False,& Juliet,Tonys
2023,Best Musical,30144,False,& Juliet,Tonys
2023,Best Musical,27787,False,& Juliet,Tonys
2023,Best Musical,29301,False,& Juliet,Tonys
2023,Best Musical,29341,False,& Juliet,Tonys
2023,Best Musical,30051,False,& Juliet,Tonys
2023,Best Musical,19741,False,& Juliet,Tonys
2023,Best Musical,31281,False,& Juliet,Tonys
2023,Best Musical,31303,False,& Juliet,Tonys
2023,Best Musical,29883,False,& Juliet,Tonys
2023,Best Musical,28088,False,& Juliet,Tonys
2023,Best Musical,29618,False,& Juliet,Tonys
2023,Best Musical,30489,False,Shucked,Tonys
2023,Best Musical,29433,False,Shucked,Tonys
2023,Best Musical,29467,False,Shucked,Tonys
2023,Best Musical,30957,False,Shucked,Tonys
2023,Best Musical,31295,False,Shucked,Tonys
2023,Best Musical,28175,False,Shucked,Tonys
2023,Best Musical,29499,False,Shucked,Tonys
2023,Best Musical,29373,False,Shucked,Tonys
2023,Best Musical,31317,False,Shucked,Tonys
2023,Best Musical,28799,False,Shucked,Tonys
2023,Best Musical,28636,False,Shucked,Tonys
2023,Best Musical,29787,False,Shucked,Tonys
2023,Best Musical,29253,False,Shucked,Tonys
2023,Best Musical,29122,False,Shucked,Tonys
2023,Best Musical,29618,False,Shucked,Tonys
2023,Best Musical,30164,False,Shucked,Tonys
2023,Best Musical,31199,False,Shucked,Tonys
2023,Best Musical,31515,False,Shucked,Tonys
2023,Best Musical,29543,False,Shucked,Tonys
2023,Best Musical,31934,False,Shucked,Tonys
2023,Best Musical,31314,False,"New York, New York",Tonys
2023,Best Musical,31707,False,"New York, New York",Tonys
2023,Best Musical,31853,False,"New York, New York",Tonys
2023,Best Musical,28512,False,"New York, New York",Tonys
2023,Best Musical,30837,False,"New York, New York",Tonys
2023,Best Musical,31359,False,"New York, New York",Tonys
2023,Best Musical,27917,False,"New York, New York",Tonys
2023,Best Musical,31821,False,"New York, New York",Tonys
2023,Best Musical,28476,False,"New York, New York",Tonys
2023,Best Musical,30802,False,"New York, New York",Tonys
2023,Best Musical,30972,False,"New York, New York",Tonys
2023,Best Musical,29437,False,"New York, New York",Tonys
2023,Best Musical,28899,False,"New York, New York",Tonys
2023,Best Musical,31660,False,"New York, New York",Tonys
2023,Best Musical,28500,False,"New York, New York",Tonys
2023,Best Musical,30922,False,"New York, New York",Tonys
2023,Best Musical,28486,False,"New York, New York",Tonys
2023,Best Musical,28507,False,"New York, New York",Tonys
2023,Best Musical,30208,False,"New York, New York",Tonys
2023,Best Musical,29529,False,"New York, New York",Tonys
2023,Best Musical,29618,False,"New York, New York",Tonys
2023,Best Musical,30390,False,"New York, New York",Tonys
2023,Best Musical,29373,False,"New York, New York",Tonys
2023,Best Musical,30067,False,"New York, New York",Tonys
2023,Best Musical,31244,False,"New York, New York",Tonys
2023,Best Musical,31281,False,"New York, New York",Tonys
2023,Best Musical,28381,False,"New York, New York",Tonys
2023,Best Musical,31614,False,Some Like It Hot,Tonys
2023,Best Musical,30580,False,Some Like It Hot,Tonys
2023,Best Musical,30390,False,Some Like It Hot,Tonys
2023,Best Musical,19988,False,Some Like It Hot,Tonys
2023,Best Musical,31002,False,Some Like It Hot,Tonys
2023,Best Musical,29373,False,Some Like It Hot,Tonys
2023,Best Musical,29858,False,Some Like It Hot,Tonys
2023,Best Musical,29280,False,Some Like It Hot,Tonys
2023,Best Musical,29618,False,Some Like It Hot,Tonys
2023,Best Musical,31539,False,Some Like It Hot,Tonys
2023,Best Musical,31263,False,Some Like It Hot,Tonys
2023,Best Musical,27918,False,Some Like It Hot,Tonys
2023,Best Musical,28175,False,Some Like It Hot,Tonys
2023,Best Musical,28516,False,Some Like It Hot,Tonys
2023,Best Musical,29416,False,Some Like It Hot,Tonys
2023,Best Musical,31528,False,Some Like It Hot,Tonys
2023,Best Musical,28486,False,Some Like It Hot,Tonys
2023,Best Musical,30187,False,Some Like It Hot,Tonys
2023,Best Musical,29301,False,Some Like It Hot,Tonys
2023,Best Musical,29725,False,Some Like It Hot,Tonys
2023,Best Musical,29745,False,Some Like It Hot,Tonys
2023,Best Musical,29226,False,Some Like It Hot,Tonys
2023,Best Musical,30668,False,Some Like It Hot,Tonys
2023,Best Musical,12027,False,Some Like It Hot,Tonys
2023,Best Musical,28797,False,Some Like It Hot,Tonys
2023,Best Book of a Musical,17946,True,Kimberly Akimbo,Tonys
2023,Best Book of a Musical,9389,False,& Juliet,Tonys
2023,Best Book of a Musical,28635,False,"New York, New York",Tonys
2023,Best Book of a Musical,31260,False,"New York, New York",Tonys
2023,Best Book of a Musical,31006,False,Shucked,Tonys
2023,Best Book of a Musical,30331,False,Some Like It Hot,Tonys
2023,Best Book of a Musical,27919,False,Some Like It Hot,Tonys
2023,Best Original Score Written for the Theatre,17946,True,Kimberly Akimbo,Tonys
2023,Best Original Score Written for the Theatre,17454,True,Kimberly Akimbo,Tonys
2023,Best Original Score Written for the Theatre,12031,False,Almost Famous,Tonys
2023,Best Original Score Written for the Theatre,19460,False,Almost Famous,Tonys
2023,Best Original Score Written for the Theatre,19460,False,Almost Famous,Tonys
2023,Best Original Score Written for the Theatre,29215,False,KPOP,Tonys
2023,Best Original Score Written for the Theatre,29215,False,KPOP,Tonys
2023,Best Original Score Written for the Theatre,30352,False,KPOP,Tonys
2023,Best Original Score Written for the Theatre,30352,False,KPOP,Tonys
2023,Best Original Score Written for the Theatre,20148,False,Shucked,Tonys
2023,Best Original Score Written for the Theatre,20148,False,Shucked,Tonys
2023,Best Original Score Written for the Theatre,20311,False,Shucked,Tonys
2023,Best Original Score Written for the Theatre,20311,False,Shucked,Tonys
2023,Best Original Score Written for the Theatre,748,False,Some Like It Hot,Tonys
2023,Best Original Score Written for the Theatre,748,False,Some Like It Hot,Tonys
2023,Best Original Score Written for the Theatre,6828,False,Some Like It Hot,Tonys
2023,Best Revival of a Play,18711,True,Topdog / Underdog,Tonys
2023,Best Revival of a Play,29918,True,Topdog / Underdog,Tonys
2023,Best Revival of a Play,30880,True,Topdog / Underdog,Tonys
2023,Best Revival of a Play,24914,True,Topdog / Underdog,Tonys
2023,Best Revival of a Play,28662,True,Topdog / Underdog,Tonys
2023,Best Revival of a Play,31614,True,Topdog / Underdog,Tonys
2023,Best Revival of a Play,27918,False,A Doll's House,Tonys
2023,Best Revival of a Play,29044,False,A Doll's House,Tonys
2023,Best Revival of a Play,31858,False,A Doll's House,Tonys
2023,Best Revival of a Play,29756,False,A Doll's House,Tonys
2023,Best Revival of a Play,29799,False,A Doll's House,Tonys
2023,Best Revival of a Play,28175,False,A Doll's House,Tonys
2023,Best Revival of a Play,29280,False,A Doll's House,Tonys
2023,Best Revival of a Play,28507,False,A Doll's House,Tonys
2023,Best Revival of a Play,28835,False,A Doll's House,Tonys
2023,Best Revival of a Play,29097,False,A Doll's House,Tonys
2023,Best Revival of a Play,29804,False,A Doll's House,Tonys
2023,Best Revival of a Play,30125,False,A Doll's House,Tonys
2023,Best Revival of a Play,30112,False,A Doll's House,Tonys
2023,Best Revival of a Play,31359,False,A Doll's House,Tonys
2023,Best Revival of a Play,31669,False,A Doll's House,Tonys
2023,Best Revival of a Play,8077,False,A Doll's House,Tonys
2023,Best Revival of a Play,31558,False,A Doll's House,Tonys
2023,Best Revival of a Play,27926,False,A Doll's House,Tonys
2023,Best Revival of a Play,28218,False,The Piano Lesson,Tonys
2023,Best Revival of a Play,31313,False,The Piano Lesson,Tonys
2023,Best Revival of a Play,31707,False,The Piano Lesson,Tonys
2023,Best Revival of a Play,29781,False,The Piano Lesson,Tonys
2023,Best Revival of a Play,28493,False,The Piano Lesson,Tonys
2023,Best Revival of a Play,29280,False,The Piano Lesson,Tonys
2023,Best Revival of a Play,30837,False,The Piano Lesson,Tonys
2023,Best Revival of a Play,31549,False,The Piano Lesson,Tonys
2023,Best Revival of a Play,29437,False,The Piano Lesson,Tonys
2023,Best Revival of a Play,28507,False,The Piano Lesson,Tonys
2023,Best Revival of a Play,29184,False,The Piano Lesson,Tonys
2023,Best Revival of a Play,30210,False,The Piano Lesson,Tonys
2023,Best Revival of a Play,27890,False,The Piano Lesson,Tonys
2023,Best Revival of a Play,30240,False,The Piano Lesson,Tonys
2023,Best Revival of a Play,31358,False,The Piano Lesson,Tonys
2023,Best Revival of a Play,30530,False,The Piano Lesson,Tonys
2023,Best Revival of a Play,29373,False,The Piano Lesson,Tonys
2023,Best Revival of a Play,31244,False,The Piano Lesson,Tonys
2023,Best Revival of a Play,31614,False,The Piano Lesson,Tonys
2023,Best Revival of a Play,31230,False,The Sign in Sidney Brustein's Window,Tonys
2023,Best Revival of a Play,31432,False,The Sign in Sidney Brustein's Window,Tonys
2023,Best Revival of a Play,29626,False,The Sign in Sidney Brustein's Window,Tonys
2023,Best Revival of a Play,30818,False,The Sign in Sidney Brustein's Window,Tonys
2023,Best Revival of a Play,28039,False,The Sign in Sidney Brustein's Window,Tonys
2023,Best Revival of a Play,31318,False,The Sign in Sidney Brustein's Window,Tonys
2023,Best Revival of a Play,29534,False,The Sign in Sidney Brustein's Window,Tonys
2023,Best Revival of a Play,29503,False,The Sign in Sidney Brustein's Window,Tonys
2023,Best Revival of a Play,29939,False,The Sign in Sidney Brustein's Window,Tonys
2023,Best Revival of a Play,31279,False,The Sign in Sidney Brustein's Window,Tonys
2023,Best Revival of a Play,29878,False,The Sign in Sidney Brustein's Window,Tonys
2023,Best Revival of a Play,31614,False,The Sign in Sidney Brustein's Window,Tonys
2023,Best Revival of a Play,31871,False,The Sign in Sidney Brustein's Window,Tonys
2023,Best Revival of a Play,30201,False,The Sign in Sidney Brustein's Window,Tonys
2023,Best Revival of a Play,28093,False,The Sign in Sidney Brustein's Window,Tonys
2023,Best Revival of a Play,28486,False,The Sign in Sidney Brustein's Window,Tonys
2023,Best Revival of a Play,28507,False,The Sign in Sidney Brustein's Window,Tonys
2023,Best Revival of a Play,29306,False,The Sign in Sidney Brustein's Window,Tonys
2023,Best Revival of a Play,31150,False,The Sign in Sidney Brustein's Window,Tonys
2023,Best Revival of a Play,31693,False,The Sign in Sidney Brustein's Window,Tonys
2023,Best Revival of a Play,29294,False,The Sign in Sidney Brustein's Window,Tonys
2023,Best Revival of a Play,29185,False,The Sign in Sidney Brustein's Window,Tonys
2023,Best Revival of a Play,31144,False,The Sign in Sidney Brustein's Window,Tonys
2023,Best Revival of a Play,31353,False,The Sign in Sidney Brustein's Window,Tonys
2023,Best Revival of a Play,29921,False,The Sign in Sidney Brustein's Window,Tonys
2023,Best Revival of a Play,29817,False,The Sign in Sidney Brustein's Window,Tonys
2023,Best Revival of a Play,30386,False,The Sign in Sidney Brustein's Window,Tonys
2023,Best Revival of a Play,28335,False,The Sign in Sidney Brustein's Window,Tonys
2023,Best Revival of a Play,28685,False,The Sign in Sidney Brustein's Window,Tonys
2023,Best Revival of a Play,30367,False,The Sign in Sidney Brustein's Window,Tonys
2023,Best Revival of a Play,27787,False,The Sign in Sidney Brustein's Window,Tonys
2023,Best Revival of a Play,28054,False,The Sign in Sidney Brustein's Window,Tonys
2023,Best Revival of a Play,28328,False,The Sign in Sidney Brustein's Window,Tonys
2023,Best Revival of a Play,29200,False,The Sign in Sidney Brustein's Window,Tonys
2023,Best Revival of a Play,29246,False,The Sign in Sidney Brustein's Window,Tonys
2023,Best Revival of a Play,30170,False,The Sign in Sidney Brustein's Window,Tonys
2023,Best Revival of a Play,31479,False,The Sign in Sidney Brustein's Window,Tonys
2023,Best Revival of a Play,28779,False,The Sign in Sidney Brustein's Window,Tonys
2023,Best Revival of a Play,30649,False,The Sign in Sidney Brustein's Window,Tonys
2023,Best Revival of a Play,30833,False,The Sign in Sidney Brustein's Window,Tonys
2023,Best Revival of a Play,31120,False,The Sign in Sidney Brustein's Window,Tonys
2023,Best Revival of a Play,30162,False,The Sign in Sidney Brustein's Window,Tonys
2023,Best Revival of a Play,31224,False,The Sign in Sidney Brustein's Window,Tonys
2023,Best Revival of a Play,29659,False,The Sign in Sidney Brustein's Window,Tonys
2023,Best Revival of a Play,28249,False,The Sign in Sidney Brustein's Window,Tonys
2023,Best Revival of a Musical,31230,True,Parade,Tonys
2023,Best Revival of a Musical,27918,True,Parade,Tonys
2023,Best Revival of a Musical,8332,True,Parade,Tonys
2023,Best Revival of a Musical,29878,True,Parade,Tonys
2023,Best Revival of a Musical,28898,True,Parade,Tonys
2023,Best Revival of a Musical,29304,True,Parade,Tonys
2023,Best Revival of a Musical,28904,True,Parade,Tonys
2023,Best Revival of a Musical,28507,True,Parade,Tonys
2023,Best Revival of a Musical,30195,True,Parade,Tonys
2023,Best Revival of a Musical,29618,True,Parade,Tonys
2023,Best Revival of a Musical,28518,True,Parade,Tonys
2023,Best Revival of a Musical,31722,True,Parade,Tonys
2023,Best Revival of a Musical,28118,True,Parade,Tonys
2023,Best Revival of a Musical,30562,True,Parade,Tonys
2023,Best Revival of a Musical,28236,True,Parade,Tonys
2023,Best Revival of a Musical,31134,True,Parade,Tonys
2023,Best Revival of a Musical,31100,True,Parade,Tonys
2023,Best Revival of a Musical,28431,True,Parade,Tonys
2023,Best Revival of a Musical,27787,True,Parade,Tonys
2023,Best Revival of a Musical,27844,True,Parade,Tonys
2023,Best Revival of a Musical,31527,True,Parade,Tonys
2023,Best Revival of a Musical,31529,True,Parade,Tonys
2023,Best Revival of a Musical,28035,True,Parade,Tonys
2023,Best Revival of a Musical,28276,True,Parade,Tonys
2023,Best Revival of a Musical,28474,True,Parade,Tonys
2023,Best Revival of a Musical,28693,True,Parade,Tonys
2023,Best Revival of a Musical,28940,True,Parade,Tonys
2023,Best Revival of a Musical,28945,True,Parade,Tonys
2023,Best Revival of a Musical,30039,True,Parade,Tonys
2023,Best Revival of a Musical,30769,True,Parade,Tonys
2023,Best Revival of a Musical,30905,True,Parade,Tonys
2023,Best Revival of a Musical,31038,True,Parade,Tonys
2023,Best Revival of a Musical,31115,True,Parade,Tonys
2023,Best Revival of a Musical,31121,True,Parade,Tonys
2023,Best Revival of a Musical,29899,True,Parade,Tonys
2023,Best Revival of a Musical,30492,True,Parade,Tonys
2023,Best Revival of a Musical,28099,True,Parade,Tonys
2023,Best Revival of a Musical,30592,True,Parade,Tonys
2023,Best Revival of a Musical,29476,False,Sweeney Todd,Tonys
2023,Best Revival of a Musical,28175,False,Sweeney Todd,Tonys
2023,Best Revival of a Musical,28807,False,Sweeney Todd,Tonys
2023,Best Revival of a Musical,19988,False,Sweeney Todd,Tonys
2023,Best Revival of a Musical,8953,False,Sweeney Todd,Tonys
2023,Best Revival of a Musical,31742,False,Sweeney Todd,Tonys
2023,Best Revival of a Musical,30165,False,Sweeney Todd,Tonys
2023,Best Revival of a Musical,3692,False,Sweeney Todd,Tonys
2023,Best Revival of a Musical,29745,False,Into the Woods,Tonys
2023,Best Revival of a Musical,29688,False,Into the Woods,Tonys
2023,Best Revival of a Musical,30590,False,Into the Woods,Tonys
2023,Best Revival of a Musical,28568,False,Into the Woods,Tonys
2023,Best Revival of a Musical,29280,False,Into the Woods,Tonys
2023,Best Revival of a Musical,28486,False,Into the Woods,Tonys
2023,Best Revival of a Musical,30615,False,Into the Woods,Tonys
2023,Best Revival of a Musical,29529,False,Into the Woods,Tonys
2023,Best Revival of a Musical,30407,False,Into the Woods,Tonys
2023,Best Revival of a Musical,29878,False,Into the Woods,Tonys
2023,Best Revival of a Musical,31285,False,Into the Woods,Tonys
2023,Best Revival of a Musical,28010,False,Into the Woods,Tonys
2023,Best Revival of a Musical,30616,False,Into the Woods,Tonys
2023,Best Revival of a Musical,30064,False,Camelot,Tonys
2023,Best Performance by an Actor in a Leading Role in a Play,871,True,"Good Night, Oscar",Tonys
2023,Best Performance by an Actor in a Leading Role in a Play,31384,False,Between Riverside and Crazy,Tonys
2023,Best Performance by an Actor in a Leading Role in a Play,31850,False,Death of a Salesman,Tonys
2023,Best Performance by an Actor in a Leading Role in a Play,10126,False,Topdog / Underdog,Tonys
2023,Best Performance by an Actor in a Leading Role in a Play,9691,False,Topdog / Underdog,Tonys
2023,Best Performance by an Actress in a Leading Role in a Play,9419,True,Prima Facie,Tonys
2023,Best Performance by an Actress in a Leading Role in a Play,8077,False,A Doll's House,Tonys
2023,Best Performance by an Actress in a Leading Role in a Play,4466,False,Ohio State Murders,Tonys
2023,Best Performance by an Actress in a Leading Role in a Play,3338,False,"Summer, 1976",Tonys
2023,Best Performance by an Actor in a Leading Role in a Musical,29333,True,Some Like It Hot,Tonys
2023,Best Performance by an Actor in a Leading Role in a Musical,12759,False,Into the Woods,Tonys
2023,Best Performance by an Actor in a Leading Role in a Musical,28481,False,"New York, New York",Tonys
2023,Best Performance by an Actor in a Leading Role in a Musical,19777,False,Parade,Tonys
2023,Best Performance by an Actor in a Leading Role in a Musical,14629,False,Some Like It Hot,Tonys
2023,Best Performance by an Actor in a Leading Role in a Musical,16317,False,Sweeney Todd,Tonys
2023,Best Performance by an Actress in a Leading Role in a Musical,31797,True,Kimberly Akimbo,Tonys
2023,Best Performance by an Actress in a Leading Role in a Musical,30109,False,& Juliet,Tonys
2023,Best Performance by an Actress in a Leading Role in a Musical,8227,False,Into the Woods,Tonys
2023,Best Performance by an Actress in a Leading Role in a Musical,20474,False,Parade,Tonys
2023,Best Performance by an Actress in a Leading Role in a Musical,9273,False,Sweeney Todd,Tonys
2023,Best Performance by an Actor in a Featured Role in a Play,28210,True,Leopoldstadt,Tonys
2023,Best Performance by an Actor in a Featured Role in a Play,8082,False,A Doll's House,Tonys
2023,Best Performance by an Actor in a Featured Role in a Play,29687,False,Ain't No Mo',Tonys
2023,Best Performance by an Actor in a Featured Role in a Play,28640,False,Cost of Living,Tonys
2023,Best Performance by an Actor in a Featured Role in a Play,21287,False,The Piano Lesson,Tonys
2023,Best Performance by an Actress in a Featured Role in a Play,30517,True,The Sign in Sidney Brustein's Window,Tonys
2023,Best Performance by an Actress in a Featured Role in a Play,28514,False,Ain't No Mo',Tonys
2023,Best Performance by an Actress in a Featured Role in a Play,29822,False,Cost of Living,Tonys
2023,Best Performance by an Actress in a Featured Role in a Play,29783,False,Cost of Living,Tonys
2023,Best Performance by an Actress in a Featured Role in a Play,30621,False,Fat Ham,Tonys
2023,Best Performance by an Actor in a Featured Role in a Musical,19685,True,Shucked,Tonys
2023,Best Performance by an Actor in a Featured Role in a Musical,29686,False,Camelot,Tonys
2023,Best Performance by an Actor in a Featured Role in a Musical,29772,False,Kimberly Akimbo,Tonys
2023,Best Performance by an Actor in a Featured Role in a Musical,29868,False,Shucked,Tonys
2023,Best Performance by an Actor in a Featured Role in a Musical,29872,False,Some Like It Hot,Tonys
2023,Best Performance by an Actress in a Featured Role in a Musical,28196,True,Kimberly Akimbo,Tonys
2023,Best Performance by an Actress in a Featured Role in a Musical,28145,False,& Juliet,Tonys
2023,Best Performance by an Actress in a Featured Role in a Musical,29752,False,Into the Woods,Tonys
2023,Best Performance by an Actress in a Featured Role in a Musical,30561,False,Some Like It Hot,Tonys
2023,Best Performance by an Actress in a Featured Role in a Musical,31137,False,Sweeney Todd,Tonys
2023,Best Scenic Design of a Play,27942,True,Life of Pi,Tonys
2023,Best Scenic Design of a Play,31672,True,Life of Pi,Tonys
2023,Best Scenic Design of a Play,28540,False,A Christmas Carol,Tonys
2023,Best Scenic Design of a Play,30138,False,A Christmas Carol,Tonys
2023,Best Scenic Design of a Play,30857,False,"Good Night, Oscar",Tonys
2023,Best Scenic Design of a Play,30940,False,Leopoldstadt,Tonys
2023,Best Scenic Design of a Play,30515,False,Prima Facie,Tonys
2023,Best Scenic Design of a Musical,28121,True,"New York, New York",Tonys
2023,Best Scenic Design of a Musical,27790,False,Camelot,Tonys
2023,Best Scenic Design of a Musical,30472,False,Camelot,Tonys
2023,Best Scenic Design of a Musical,31217,False,Shucked,Tonys
2023,Best Scenic Design of a Musical,31217,False,Some Like It Hot,Tonys
2023,Best Scenic Design of a Musical,30510,False,Sweeney Todd,Tonys
2023,Best Costume Design of a Play,28242,True,Leopoldstadt,Tonys
2023,Best Costume Design of a Play,28876,False,Ain't No Mo',Tonys
2023,Best Costume Design of a Play,28735,False,Fat Ham,Tonys
2023,Best Costume Design of a Play,28876,False,"Good Night, Oscar",Tonys
2023,Best Costume Design of a Play,30603,False,Life of Pi,Tonys
2023,Best Costume Design of a Play,28960,False,Life of Pi,Tonys
2023,Best Costume Design of a Play,31672,False,Life of Pi,Tonys
2023,Best Costume Design of a Musical,29138,True,Some Like It Hot,Tonys
2023,Best Costume Design of a Musical,30678,False,& Juliet,Tonys
2023,Best Costume Design of a Musical,7937,False,Camelot,Tonys
2023,Best Costume Design of a Musical,31321,False,KPOP,Tonys
2023,Best Costume Design of a Musical,28464,False,KPOP,Tonys
2023,Best Costume Design of a Musical,6931,False,"New York, New York",Tonys
2023,Best Costume Design of a Musical,10838,False,Parade,Tonys
2023,Best Lighting Design of a Play,31676,True,Life of Pi,Tonys
2023,Best Lighting Design of a Play,28112,False,A Christmas Carol,Tonys
2023,Best Lighting Design of a Play,29663,False,A Doll's House,Tonys
2023,Best Lighting Design of a Play,29479,False,Death of a Salesman,Tonys
2023,Best Lighting Design of a Play,28208,False,Fat Ham,Tonys
2023,Best Lighting Design of a Play,30578,False,Leopoldstadt,Tonys
2023,Best Lighting Design of a Play,30558,False,Prima Facie,Tonys
2023,Best Lighting Design of a Musical,30560,True,Sweeney Todd,Tonys
2023,Best Lighting Design of a Musical,29261,False,& Juliet,Tonys
2023,Best Lighting Design of a Musical,29930,False,Camelot,Tonys
2023,Best Lighting Design of a Musical,29837,False,"New York, New York",Tonys
2023,Best Lighting Design of a Musical,29205,False,Parade,Tonys
2023,Best Lighting Design of a Musical,30560,False,Some Like It Hot,Tonys
2023,Best Sound Design of a Play,28322,True,Life of Pi,Tonys
2023,Best Sound Design of a Play,29717,False,A Christmas Carol,Tonys
2023,Best Sound Design of a Play,28110,False,A Doll's House,Tonys
2023,Best Sound Design of a Play,30350,False,A Doll's House,Tonys
2023,Best Sound Design of a Play,29671,False,Ain't No Mo',Tonys
2023,Best Sound Design of a Play,31485,False,Ain't No Mo',Tonys
2023,Best Sound Design of a Play,28110,False,Prima Facie,Tonys
2023,Best Sound Design of a Play,30350,False,Prima Facie,Tonys
2023,Best Sound Design of a Musical,30588,True,Sweeney Todd,Tonys
2023,Best Sound Design of a Musical,9151,False,& Juliet,Tonys
2023,Best Sound Design of a Musical,17694,False,Into the Woods,Tonys
2023,Best Sound Design of a Musical,27875,False,Into the Woods,Tonys
2023,Best Sound Design of a Musical,29778,False,"New York, New York",Tonys
2023,Best Sound Design of a Musical,29648,False,Shucked,Tonys
2023,Best Direction of a Play,24297,True,Leopoldstadt,Tonys
2023,Best Direction of a Play,29392,False,A Doll's House,Tonys
2023,Best Direction of a Play,31417,False,Ain't No Mo',Tonys
2023,Best Direction of a Play,29547,False,Cost of Living,Tonys
2023,Best Direction of a Play,31141,False,Fat Ham,Tonys
2023,Best Direction of a Play,30354,False,Life of Pi,Tonys
2023,Best Direction of a Musical,30398,True,Parade,Tonys
